Date,Open,High,Low,Close,Adj Close,Volume
2017-06-16,60.990002,60.990002,60.990002,60.990002,59.913628,0
2017-06-19,61.490002,61.490002,61.490002,61.490002,60.404800,0
2017-06-20,60.770000,60.770000,60.770000,60.770000,59.970585,0
2017-06-21,60.720001,60.720001,60.720001,60.720001,59.921242,0
2017-06-22,60.720001,60.720001,60.720001,60.720001,59.921242,0
2017-06-23,60.869999,60.869999,60.869999,60.869999,60.069267,0
2017-06-26,60.910000,60.910000,60.910000,60.910000,60.108746,0
2017-06-27,60.410000,60.410000,60.410000,60.410000,59.615322,0
2017-06-28,60.990002,60.990002,60.990002,60.990002,60.187695,0
2017-06-29,60.480000,60.480000,60.480000,60.480000,59.684399,0
2017-06-30,60.570000,60.570000,60.570000,60.570000,59.773216,0
2017-07-03,60.750000,60.750000,60.750000,60.750000,59.950848,0
2017-07-05,60.790001,60.790001,60.790001,60.790001,59.990322,0
2017-07-06,60.200001,60.200001,60.200001,60.200001,59.408085,0
2017-07-07,60.619999,60.619999,60.619999,60.619999,59.822556,0
2017-07-10,60.630001,60.630001,60.630001,60.630001,59.832428,0
2017-07-11,60.619999,60.619999,60.619999,60.619999,59.822556,0
2017-07-12,61.070000,61.070000,61.070000,61.070000,60.266640,0
2017-07-13,61.180000,61.180000,61.180000,61.180000,60.375195,0
2017-07-14,61.450001,61.450001,61.450001,61.450001,60.641640,0
2017-07-17,61.459999,61.459999,61.459999,61.459999,60.651508,0
2017-07-18,61.480000,61.480000,61.480000,61.480000,60.671246,0
2017-07-19,61.849998,61.849998,61.849998,61.849998,61.036377,0
2017-07-20,61.840000,61.840000,61.840000,61.840000,61.026512,0
2017-07-21,61.799999,61.799999,61.799999,61.799999,60.987034,0
2017-07-24,61.770000,61.770000,61.770000,61.770000,60.957432,0
2017-07-25,61.980000,61.980000,61.980000,61.980000,61.164665,0
2017-07-26,61.950001,61.950001,61.950001,61.950001,61.135067,0
2017-07-27,61.849998,61.849998,61.849998,61.849998,61.036377,0
2017-07-28,61.759998,61.759998,61.759998,61.759998,60.947559,0
2017-07-31,61.700001,61.700001,61.700001,61.700001,60.888351,0
2017-08-01,61.849998,61.849998,61.849998,61.849998,61.036377,0
2017-08-02,61.790001,61.790001,61.790001,61.790001,60.977173,0
2017-08-03,61.660000,61.660000,61.660000,61.660000,60.848877,0
2017-08-04,61.799999,61.799999,61.799999,61.799999,60.987034,0
2017-08-07,61.900002,61.900002,61.900002,61.900002,61.085720,0
2017-08-08,61.740002,61.740002,61.740002,61.740002,60.927826,0
2017-08-09,61.660000,61.660000,61.660000,61.660000,60.848877,0
2017-08-10,60.759998,60.759998,60.759998,60.759998,59.960716,0
2017-08-11,60.860001,60.860001,60.860001,60.860001,60.059402,0
2017-08-14,61.500000,61.500000,61.500000,61.500000,60.690983,0
2017-08-15,61.430000,61.430000,61.430000,61.430000,60.621906,0
2017-08-16,61.540001,61.540001,61.540001,61.540001,60.730457,0
2017-08-17,60.580002,60.580002,60.580002,60.580002,59.783089,0
2017-08-18,60.480000,60.480000,60.480000,60.480000,59.684399,0
2017-08-21,60.540001,60.540001,60.540001,60.540001,59.743610,0
2017-08-22,61.139999,61.139999,61.139999,61.139999,60.335716,0
2017-08-23,60.959999,60.959999,60.959999,60.959999,60.158081,0
2017-08-24,60.880001,60.880001,60.880001,60.880001,60.079136,0
2017-08-25,61.000000,61.000000,61.000000,61.000000,60.197559,0
2017-08-28,61.029999,61.029999,61.029999,61.029999,60.227161,0
2017-08-29,61.080002,61.080002,61.080002,61.080002,60.276508,0
2017-08-30,61.400002,61.400002,61.400002,61.400002,60.592297,0
2017-08-31,61.799999,61.799999,61.799999,61.799999,60.987034,0
2017-09-01,61.959999,61.959999,61.959999,61.959999,61.144932,0
2017-09-05,61.470001,61.470001,61.470001,61.470001,60.661377,0
2017-09-06,61.639999,61.639999,61.639999,61.639999,60.829140,0
2017-09-07,61.619999,61.619999,61.619999,61.619999,60.809402,0
2017-09-08,61.560001,61.560001,61.560001,61.560001,60.750195,0
2017-09-11,62.230000,62.230000,62.230000,62.230000,61.411377,0
2017-09-12,62.470001,62.470001,62.470001,62.470001,61.648224,0
2017-09-13,62.509998,62.509998,62.509998,62.509998,61.687691,0
2017-09-14,62.470001,62.470001,62.470001,62.470001,61.648224,0
2017-09-15,62.599998,62.599998,62.599998,62.599998,61.776512,0
2017-09-18,62.740002,62.740002,62.740002,62.740002,61.914673,0
2017-09-19,62.790001,62.790001,62.790001,62.790001,61.964012,0
2017-09-20,62.869999,62.869999,62.869999,62.869999,62.042957,0
2017-09-21,62.419998,62.419998,62.419998,62.419998,61.863571,0
2017-09-22,62.500000,62.500000,62.500000,62.500000,61.942860,0
2017-09-25,62.380001,62.380001,62.380001,62.380001,61.823929,0
2017-09-26,62.400002,62.400002,62.400002,62.400002,61.843754,0
2017-09-27,62.730000,62.730000,62.730000,62.730000,62.170811,0
2017-09-28,62.830002,62.830002,62.830002,62.830002,62.269920,0
2017-09-29,63.049999,63.049999,63.049999,63.049999,62.487957,0
2017-10-02,63.360001,63.360001,63.360001,63.360001,62.795193,0
2017-10-03,63.500000,63.500000,63.500000,63.500000,62.933949,0
2017-10-04,63.570000,63.570000,63.570000,63.570000,63.003319,0
2017-10-05,63.910000,63.910000,63.910000,63.910000,63.340294,0
2017-10-06,63.849998,63.849998,63.849998,63.849998,63.280823,0
2017-10-09,63.720001,63.720001,63.720001,63.720001,63.151985,0
2017-10-10,63.860001,63.860001,63.860001,63.860001,63.290737,0
2017-10-11,63.959999,63.959999,63.959999,63.959999,63.389843,0
2017-10-12,63.869999,63.869999,63.869999,63.869999,63.300648,0
2017-10-13,63.910000,63.910000,63.910000,63.910000,63.340294,0
2017-10-16,64.000000,64.000000,64.000000,64.000000,63.429489,0
2017-10-17,64.019997,64.019997,64.019997,64.019997,63.449306,0
2017-10-18,64.089996,64.089996,64.089996,64.089996,63.518681,0
2017-10-19,64.110001,64.110001,64.110001,64.110001,63.538509,0
2017-10-20,64.440002,64.440002,64.440002,64.440002,63.865574,0
2017-10-23,64.160004,64.160004,64.160004,64.160004,63.588066,0
2017-10-24,64.260002,64.260002,64.260002,64.260002,63.687172,0
2017-10-25,63.950001,63.950001,63.950001,63.950001,63.379936,0
2017-10-26,64.059998,64.059998,64.059998,64.059998,63.488949,0
2017-10-27,64.559998,64.559998,64.559998,64.559998,63.984497,0
2017-10-30,64.290001,64.290001,64.290001,64.290001,63.716904,0
2017-10-31,64.419998,64.419998,64.419998,64.419998,63.845741,0
2017-11-01,64.459999,64.459999,64.459999,64.459999,63.885387,0
2017-11-02,64.489998,64.489998,64.489998,64.489998,63.915119,0
2017-11-03,64.669998,64.669998,64.669998,64.669998,64.093513,0
2017-11-06,64.769997,64.769997,64.769997,64.769997,64.192619,0
2017-11-07,64.669998,64.669998,64.669998,64.669998,64.093513,0
2017-11-08,64.760002,64.760002,64.760002,64.760002,64.182716,0
2017-11-09,64.519997,64.519997,64.519997,64.519997,63.944851,0
2017-11-10,64.500000,64.500000,64.500000,64.500000,63.925034,0
2017-11-13,64.559998,64.559998,64.559998,64.559998,63.984497,0
2017-11-14,64.419998,64.419998,64.419998,64.419998,63.845741,0
2017-11-15,64.089996,64.089996,64.089996,64.089996,63.518681,0
2017-11-16,64.680000,64.680000,64.680000,64.680000,64.103424,0
2017-11-17,64.589996,64.589996,64.589996,64.589996,64.014229,0
2017-11-20,64.709999,64.709999,64.709999,64.709999,64.133156,0
2017-11-21,65.160004,65.160004,65.160004,65.160004,64.579147,0
2017-11-22,65.120003,65.120003,65.120003,65.120003,64.539513,0
2017-11-24,65.250000,65.250000,65.250000,65.250000,64.668350,0
2017-11-27,65.199997,65.199997,65.199997,65.199997,64.618790,0
2017-11-28,65.860001,65.860001,65.860001,65.860001,65.272911,0
2017-11-29,65.870003,65.870003,65.870003,65.870003,65.282822,0
2017-11-30,66.379997,66.379997,66.379997,66.379997,65.788269,0
2017-12-01,66.239998,66.239998,66.239998,66.239998,65.649513,0
2017-12-04,66.150002,66.150002,66.150002,66.150002,65.560326,0
2017-12-05,65.860001,65.860001,65.860001,65.860001,65.272911,0
2017-12-06,65.809998,65.809998,65.809998,65.809998,65.223351,0
2017-12-07,66.070000,66.070000,66.070000,66.070000,65.481041,0
2017-12-08,66.419998,66.419998,66.419998,66.419998,65.827919,0
2017-12-11,66.589996,66.589996,66.589996,66.589996,65.996399,0
2017-12-12,66.650002,66.650002,66.650002,66.650002,66.055870,0
2017-12-13,66.650002,66.650002,66.650002,66.650002,66.055870,0
2017-12-14,66.339996,66.339996,66.339996,66.339996,65.748627,0
2017-12-15,66.970001,66.970001,66.970001,66.970001,66.373016,0
2017-12-18,67.389999,67.389999,67.389999,67.389999,66.789268,0
2017-12-19,67.139999,67.139999,67.139999,67.139999,66.541496,0
2017-12-20,66.790001,66.790001,66.790001,66.790001,66.519585,0
2017-12-21,66.940002,66.940002,66.940002,66.940002,66.668983,0
2017-12-22,66.910004,66.910004,66.910004,66.910004,66.639107,0
2017-12-26,66.870003,66.870003,66.870003,66.870003,66.599266,0
2017-12-27,66.919998,66.919998,66.919998,66.919998,66.649055,0
2017-12-28,67.080002,67.080002,67.080002,67.080002,66.808418,0
2017-12-29,66.720001,66.720001,66.720001,66.720001,66.449875,0
2018-01-02,67.269997,67.269997,67.269997,67.269997,66.997643,0
2018-01-03,67.669998,67.669998,67.669998,67.669998,67.396019,0
2018-01-04,67.919998,67.919998,67.919998,67.919998,67.645012,0
2018-01-05,68.360001,68.360001,68.360001,68.360001,68.083229,0
2018-01-08,68.489998,68.489998,68.489998,68.489998,68.212700,0
2018-01-09,68.580002,68.580002,68.580002,68.580002,68.302345,0
2018-01-10,68.500000,68.500000,68.500000,68.500000,68.222664,0
2018-01-11,69.070000,69.070000,69.070000,69.070000,68.790352,0
2018-01-12,69.489998,69.489998,69.489998,69.489998,69.208656,0
2018-01-16,69.169998,69.169998,69.169998,69.169998,68.889946,0
2018-01-17,69.809998,69.809998,69.809998,69.809998,69.527359,0
2018-01-18,69.669998,69.669998,69.669998,69.669998,69.387924,0
2018-01-19,70.059998,70.059998,70.059998,70.059998,69.776344,0
2018-01-22,70.620003,70.620003,70.620003,70.620003,70.334084,0
2018-01-23,70.790001,70.790001,70.790001,70.790001,70.503395,0
2018-01-24,70.699997,70.699997,70.699997,70.699997,70.413757,0
2018-01-25,70.739998,70.739998,70.739998,70.739998,70.453590,0
2018-01-26,71.500000,71.500000,71.500000,71.500000,71.210518,0
2018-01-29,71.029999,71.029999,71.029999,71.029999,70.742416,0
2018-01-30,70.269997,70.269997,70.269997,70.269997,69.985497,0
2018-01-31,70.269997,70.269997,70.269997,70.269997,69.985497,0
2018-02-01,70.269997,70.269997,70.269997,70.269997,69.985497,0
2018-02-02,68.809998,68.809998,68.809998,68.809998,68.531403,0
2018-02-05,66.059998,66.059998,66.059998,66.059998,65.792542,0
2018-02-06,67.129997,67.129997,67.129997,67.129997,66.858208,0
2018-02-07,66.860001,66.860001,66.860001,66.860001,66.589302,0
2018-02-08,64.419998,64.419998,64.419998,64.419998,64.159180,0
2018-02-09,65.339996,65.339996,65.339996,65.339996,65.075455,0
2018-02-12,66.209999,66.209999,66.209999,66.209999,65.941933,0
2018-02-13,66.389999,66.389999,66.389999,66.389999,66.121208,0
2018-02-14,67.349998,67.349998,67.349998,67.349998,67.077316,0
2018-02-15,68.160004,68.160004,68.160004,68.160004,67.884041,0
2018-02-16,68.209999,68.209999,68.209999,68.209999,67.933838,0
2018-02-20,67.800003,67.800003,67.800003,67.800003,67.525497,0
2018-02-21,67.480003,67.480003,67.480003,67.480003,67.206795,0
2018-02-22,67.510002,67.510002,67.510002,67.510002,67.236671,0
2018-02-23,68.550003,68.550003,68.550003,68.550003,68.272461,0
2018-02-26,69.300003,69.300003,69.300003,69.300003,69.019424,0
2018-02-27,68.410004,68.410004,68.410004,68.410004,68.133034,0
2018-02-28,67.660004,67.660004,67.660004,67.660004,67.386070,0
2018-03-01,66.870003,66.870003,66.870003,66.870003,66.599266,0
2018-03-02,67.309998,67.309998,67.309998,67.309998,67.037476,0
2018-03-05,68.040001,68.040001,68.040001,68.040001,67.764526,0
2018-03-06,68.290001,68.290001,68.290001,68.290001,68.013512,0
2018-03-07,68.339996,68.339996,68.339996,68.339996,68.063309,0
2018-03-08,68.610001,68.610001,68.610001,68.610001,68.332222,0
2018-03-09,69.760002,69.760002,69.760002,69.760002,69.477562,0
2018-03-12,69.720001,69.720001,69.720001,69.720001,69.437729,0
2018-03-13,69.290001,69.290001,69.290001,69.290001,69.009468,0
2018-03-14,68.930000,68.930000,68.930000,68.930000,68.650925,0
2018-03-15,68.830002,68.830002,68.830002,68.830002,68.551331,0
2018-03-16,69.000000,69.000000,69.000000,69.000000,68.720642,0
2018-03-19,68.070000,68.070000,68.070000,68.070000,67.794403,0
2018-03-20,68.169998,68.169998,68.169998,68.169998,67.893997,0
2018-03-21,67.839996,67.839996,67.839996,67.839996,67.839996,0
2018-03-22,66.160004,66.160004,66.160004,66.160004,66.160004,0
2018-03-23,64.790001,64.790001,64.790001,64.790001,64.790001,0
2018-03-26,66.480003,66.480003,66.480003,66.480003,66.480003,0
2018-03-27,65.320000,65.320000,65.320000,65.320000,65.320000,0
2018-03-28,65.169998,65.169998,65.169998,65.169998,65.169998,0
2018-03-29,66.050003,66.050003,66.050003,66.050003,66.050003,0
2018-04-02,64.559998,64.559998,64.559998,64.559998,64.559998,0
2018-04-03,65.360001,65.360001,65.360001,65.360001,65.360001,0
2018-04-04,66.120003,66.120003,66.120003,66.120003,66.120003,0
2018-04-05,66.589996,66.589996,66.589996,66.589996,66.589996,0
2018-04-06,65.160004,65.160004,65.160004,65.160004,65.160004,0
2018-04-09,65.360001,65.360001,65.360001,65.360001,65.360001,0
2018-04-10,66.459999,66.459999,66.459999,66.459999,66.459999,0
2018-04-11,66.160004,66.160004,66.160004,66.160004,66.160004,0
2018-04-12,66.690002,66.690002,66.690002,66.690002,66.690002,0
2018-04-13,66.480003,66.480003,66.480003,66.480003,66.480003,0
2018-04-16,67.029999,67.029999,67.029999,67.029999,67.029999,0
2018-04-17,67.739998,67.739998,67.739998,67.739998,67.739998,0
2018-04-18,67.830002,67.830002,67.830002,67.830002,67.830002,0
2018-04-19,67.449997,67.449997,67.449997,67.449997,67.449997,0
2018-04-20,66.919998,66.919998,66.919998,66.919998,66.919998,0
2018-04-23,66.910004,66.910004,66.910004,66.910004,66.910004,0
2018-04-24,66.080002,66.080002,66.080002,66.080002,66.080002,0
2018-04-25,66.160004,66.160004,66.160004,66.160004,66.160004,0
2018-04-26,66.800003,66.800003,66.800003,66.800003,66.800003,0
2018-04-27,66.849998,66.849998,66.849998,66.849998,66.849998,0
2018-04-30,66.300003,66.300003,66.300003,66.300003,66.300003,0
2018-05-01,66.480003,66.480003,66.480003,66.480003,66.480003,0
2018-05-02,66.070000,66.070000,66.070000,66.070000,66.070000,0
2018-05-03,65.919998,65.919998,65.919998,65.919998,65.919998,0
2018-05-04,66.760002,66.760002,66.760002,66.760002,66.760002,0
2018-05-07,67.050003,67.050003,67.050003,67.050003,67.050003,0
2018-05-08,67.080002,67.080002,67.080002,67.080002,67.080002,0
2018-05-09,67.699997,67.699997,67.699997,67.699997,67.699997,0
2018-05-10,68.290001,68.290001,68.290001,68.290001,68.290001,0
2018-05-11,68.430000,68.430000,68.430000,68.430000,68.430000,0
